,Iso3_code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,VALUE,Source
23141,MEX,Mexico,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2021,"Rate per 100,000 population","23,15857482",CTS
23142,SLV,El Salvador,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2021,"Rate per 100,000 population","0,19955486",CTS
23143,SVK,Slovakia,Europe,Eastern Europe,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2021,"Rate per 100,000 population","1,278250751",CTS
23144,SVN,Slovenia,Europe,Southern Europe,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2021,"Rate per 100,000 population","2,722562438",CTS
23145,AUT,Austria,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2022,"Rate per 100,000 population","24,01613921",CTS
23146,BLZ,Belize,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2022,"Rate per 100,000 population","3,926438181",CTS
23147,BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2022,"Rate per 100,000 population",0,CTS
23148,CAN,Canada,Americas,Northern America,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2022,"Rate per 100,000 population","11,89409919",CTS
23149,CHE,Switzerland,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2022,"Rate per 100,000 population","3,548031476",CTS
23150,CZE,Czechia,Europe,Eastern Europe,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2022,"Rate per 100,000 population","9,788233692",CTS
23151,DEU,Germany,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2022,"Rate per 100,000 population","86,15747716",CTS
23152,DOM,Dominican Republic,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2022,"Rate per 100,000 population","0,017748555",NGO/CTS
23153,ESP,Spain,Europe,Southern Europe,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2022,"Rate per 100,000 population","5,495716644",CTS
23154,GUY,Guyana,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2022,"Rate per 100,000 population","278,0429413",CTS
23155,HND,Honduras,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2022,"Rate per 100,000 population","3,189457173",CTS
23156,HRV,Croatia,Europe,Southern Europe,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2022,"Rate per 100,000 population","9,526041242",CTS
23157,IRL,Ireland,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2022,"Rate per 100,000 population","43,02086833",CTS
23158,KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2022,"Rate per 100,000 population","156,4469167",CTS
23159,LTU,Lithuania,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2022,"Rate per 100,000 population","3,948409004",CTS
23160,LVA,Latvia,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2022,"Rate per 100,000 population","15,84306973",CTS
23161,MAR,Morocco,Africa,Northern Africa,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2022,"Rate per 100,000 population","23,89620232",CTS
23162,MEX,Mexico,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2022,"Rate per 100,000 population","2,940753016",CTS
23163,MMR,Myanmar,Asia,South-eastern Asia,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2022,"Rate per 100,000 population","2,700039801",CTS
23164,SLV,El Salvador,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2022,"Rate per 100,000 population",0,CTS
23165,SVK,Slovakia,Europe,Eastern Europe,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2022,"Rate per 100,000 population","1,269246997",CTS
23166,SVN,Slovenia,Europe,Southern Europe,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2022,"Rate per 100,000 population","3,566017542",CTS
23254,AUT,Austria,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2019,"Rate per 100,000 population","5,230505728",CTS
23255,BHS,Bahamas,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2019,"Rate per 100,000 population","72,57358748",CTS
23256,BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2019,"Rate per 100,000 population","0,068248683",CTS
23257,CAN,Canada,Americas,Northern America,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2019,"Rate per 100,000 population","2,754026798",CTS
23258,CHE,Switzerland,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2019,"Rate per 100,000 population","0,879146709",CTS
23259,DEU,Germany,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2019,"Rate per 100,000 population","26,5403353",CTS
23260,DOM,Dominican Republic,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2019,"Rate per 100,000 population",0,NGO/CTS
23261,ESP,Spain,Europe,Southern Europe,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2019,"Rate per 100,000 population","0,9696845",CTS
23262,GRC,Greece,Europe,Southern Europe,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2019,"Rate per 100,000 population","0,074185847",CTS
23263,GUY,Guyana,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2019,"Rate per 100,000 population","72,91861691",CTS
23264,HRV,Croatia,Europe,Southern Europe,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2019,"Rate per 100,000 population","1,272233458",CTS
23265,KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2019,"Rate per 100,000 population",0,CTS
23266,LTU,Lithuania,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2019,"Rate per 100,000 population","0,329554877",CTS
23267,LVA,Latvia,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2019,"Rate per 100,000 population","3,294401262",CTS
23268,MEX,Mexico,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2019,"Rate per 100,000 population","1,619766928",CTS
23269,MNG,Mongolia,Asia,Eastern Asia,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2019,"Rate per 100,000 population","0,614879468",CTS
23270,SLV,El Salvador,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2019,"Rate per 100,000 population","0,334582543",CTS
23271,SVN,Slovenia,Europe,Southern Europe,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2019,"Rate per 100,000 population","0,663614042",CTS
23272,AUT,Austria,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2020,"Rate per 100,000 population","4,596760256",CTS
23273,BHS,Bahamas,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2020,"Rate per 100,000 population","58,02831121",CTS
23274,BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2020,"Rate per 100,000 population","0,06729603",CTS
23275,CAN,Canada,Americas,Northern America,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2020,"Rate per 100,000 population","2,413157416",CTS
23276,CHE,Switzerland,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2020,"Rate per 100,000 population","0,804115417",CTS
23277,CZE,Czechia,Europe,Eastern Europe,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2020,"Rate per 100,000 population","4,716037466",CTS
23278,DEU,Germany,Europe,Western Europe,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2020,"Rate per 100,000 population","26,17408069",CTS
23279,DOM,Dominican Republic,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2020,"Rate per 100,000 population",0,NGO/CTS
23280,ESP,Spain,Europe,Southern Europe,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2020,"Rate per 100,000 population","0,857104882",CTS
23281,GRC,Greece,Europe,Southern Europe,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2020,"Rate per 100,000 population","0,037304768",CTS
23282,GUY,Guyana,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2020,"Rate per 100,000 population","218,7563298",CTS
23283,HRV,Croatia,Europe,Southern Europe,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2020,"Rate per 100,000 population","0,950925131",CTS
23284,KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2020,"Rate per 100,000 population",0,CTS
23285,LTU,Lithuania,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2020,"Rate per 100,000 population","0,333540573",CTS
23286,LVA,Latvia,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2020,"Rate per 100,000 population","2,156985397",CTS
